#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId - logicId - s32,battleGoalId - battleGoalId - s32,nearDist - nearDist - f32,midDist - midDist - f32,farDist - farDist - f32,OutDist - OutDist - f32,BackHomeLife_OnHitEneWal - BackHomeLife_OnHitEneWal - f32,goalID_ToCaution - goalID_ToCaution - f32,idAttackCannotMove - idAttackCannotMove - s32,goalID_toFind - goalID_toFind - f32,callHelp_ActionAnimId - callHelp_ActionAnimId - s32,callHelp_CallActionId - callHelp_CallActionId - s32,eye_dist - eye_dist - s16,ear_dist - ear_dist - s16,ear_soundcutDist - ear_soundcutDist - s16,nose_dist - nose_dist - s16,maxBackhomeDist - maxBackhomeDist - s16,backhomeDist - backhomeDist - s16,backhomeBattleDist - backhomeBattleDist - s16,nonBattleActLife - nonBattleActLife - s16,BackHome_LookTargetTime - BackHome_LookTargetTime - s16,BackHome_LookTargetDist - BackHome_LookTargetDist - s16,SightTargetForgetTime - SightTargetForgetTime - s16,SoundTargetForgetTime - SoundTargetForgetTime - s16,BattleStartDist - BattleStartDist - s16,callHelp_MyPeerId - callHelp_MyPeerId - s16,callHelp_CallPeerId - callHelp_CallPeerId - s16,targetSys_DmgEffectRate - targetSys_DmgEffectRate - s16,teamAttackEffectivity - teamAttackEffectivity - u8,eye_angX - eye_angX - u8,eye_angY - eye_angY - u8,State0 - State0 - u8,State1 - State1 - u8,callHelp_CallValidMinDistTarget - callHelp_CallValidMinDistTarget - u8,callHelp_CallValidRange - callHelp_CallValidRange - u8,callHelp_ForgetTimeByArrival - callHelp_ForgetTimeByArrival - u8,callHelp_MinWaitTime - callHelp_MinWaitTime - u8,callHelp_MaxWaitTime - callHelp_MaxWaitTime - u8,goalAction_ToCaution - goalAction_ToCaution - u8,goalAction_ToFind - goalAction_ToFind - u8,callHelp_ReplyBehaviorType - callHelp_ReplyBehaviorType - u8,disablePathMove - disablePathMove - u8,skipArrivalVisibleCheck - skipArrivalVisibleCheck - u8,thinkAttrDoAdmirer - thinkAttrDoAdmirer - u8,enableNaviFlg_Edge - enableNaviFlg_Edge - u8,enableNaviFlg_LargeSpace - enableNaviFlg_LargeSpace - u8,enableNaviFlg_Ladder - enableNaviFlg_Ladder - u8,enableNaviFlg_Hole - enableNaviFlg_Hole - u8,enableNaviFlg_Door - enableNaviFlg_Door - u8,enableNaviFlg_InSideWall - enableNaviFlg_InSideWall - u8,enableNaviFlg_EdgeOrdinary - enableNaviFlg_EdgeOrdinary - u8,enableNaviFlg_reserve0 - enableNaviFlg_reserve0 - u8,enableNaviFlagReserve - enableNaviFlagReserve - dummy8,eyeDist_ForDark - eyeDist_ForDark - s16,battleStartDist_forDark - battleStartDist_forDark - s16,eyeDist_ForPitchDark - eyeDist_ForPitchDark - s16,battleStartDist_forPitchDark - battleStartDist_forPitchDark - s16,platoonReplyTime - platoonReplyTime - f32,platoonReplyAddRandomTime - platoonReplyAddRandomTime - f32,eye_BackOffsetDist - eye_BackOffsetDist - s16,eye_BeginDist - eye_BeginDist - s16,targetArriveDist - targetArriveDist - f32,pointArriveDist - pointArriveDist - f32,changeStateAction_ToFind - changeStateAction_ToFind - u8,changeStateAction_ToCaution - changeStateAction_ToCaution - u8,changeStateAction_ToBattle - changeStateAction_ToBattle - u8,goalAction_ToDisappear - goalAction_ToDisappear - u8,disableLocalSteering - disableLocalSteering - u8,actTypeOnFailedPath - actTypeOnFailedPath - u8,interestCategory - interestCategory - u8,goalAction_ToInterest - goalAction_ToInterest - u8,Unk1 - Unk1 - s16,ear_angX - ear_angX - s16,ear_angY - ear_angY - s16,changeStateAction_ToInterest - changeStateAction_ToInterest - u8,changeStateAction_ToNormal - changeStateAction_ToNormal - u8,Unk2 - Unk2 - f32,Unk3 - Unk3 - f32,Unk4 - Unk4 - s16,Unk5 - Unk5 - u8,Unk6 - Unk6 - u8,Unk7 - Unk7 - f32,pad - pad - dummy8
10100107,,101000,101010,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3007,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,4620,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100108,,101000,101010,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3007,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,4618,7710,0,16840,1,2,40,5635,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100121,,101000,101010,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3007,0.1,0,0,20,0,0,0,30,25,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100200,,101000,101020,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100201,,101000,101020,0.011474633,3.72744E-40,1.836714E-39,150,6,15,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,3855,0,16840,1,2,45,4626,1.291099E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100202,,101000,101020,0.011474633,3.78146E-40,1.836714E-39,150,6,15,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,16840,1,2,45,4626,1.296501E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,0,0,150,-
10100203,,101000,101020,0.011474628,3.78146E-40,2.295892E-39,150,6,15,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,16840,1,2,40,4626,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100204,,101000,101020,0.011474647,3.76345E-40,2.295892E-39,150,6,15,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7695,6425,0,16840,1,2,40,23070,1.2947E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100205,,101000,101020,0.011474633,3.72744E-40,1.836714E-39,150,6,15,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7710,7710,0,16840,1,2,45,9252,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100206,,101000,101020,0.011474647,3.72744E-40,2.295892E-39,150,6,15,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,7695,7710,0,16840,1,2,40,23070,1.296501E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100207,,101000,101020,0.011474633,3.78146E-40,1.836714E-39,150,6,15,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3855,7710,0,16840,1,2,45,4626,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10100220,,101000,101020,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,259,2,0,150,-
10100300,,101000,101030,0.011474647,3.75985E-40,2.295892E-39,150,6,10,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3084,6168,0,16840,1,2,40,3598,1.29434E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100301,,101000,101030,0.011474638,3.72024E-40,1.744879E-39,150,6,10,3003,0.1,0,0,26,0,0,0,64,48,8,9,9,16,0,17174,33,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,3096,3341,0,16840,1,2,46,3613,1.290379E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100302,,101000,101030,0.011474661,3.73824E-40,1.285701E-39,150,6,10,3003,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8204,4626,0,16840,1,2,55,9742,1.29218E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100303,,101000,101030,0.011474633,3.80307E-40,2.204056E-39,150,6,10,3003,0.1,0,0,21,0,0,0,64,48,8,9,9,16,0,17174,26,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,4108,9252,0,16840,1,2,41,4878,9.3132E-40,1.4E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100304,,101000,101030,0.011474651,3.80307E-40,1.836714E-39,150,6,10,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,36,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,5132,9252,0,16840,1,2,45,6158,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100305,,101000,101030,0.011474661,3.80307E-40,1.285701E-39,150,6,10,3003,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,36,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,5130,9252,0,16840,1,2,55,6154,1.298662E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100306,,101000,101030,0.011474643,3.72024E-40,1.561208E-39,150,6,10,3003,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,38,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,6156,3341,0,16840,1,2,50,7438,1.290379E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100307,,101000,101030,0.011474648,3.73824E-40,1.377537E-39,150,6,10,3003,0.1,0,0,34,0,0,0,64,48,8,9,9,16,0,17174,42,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8205,4626,0,16840,1,2,54,9744,1.29218E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100308,,101000,101030,0.011474654,3.75985E-40,1.561208E-39,150,6,15,3003,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,40,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,10258,6168,0,16840,1,2,50,11796,1.29434E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100309,,101000,101030,0.011474636,3.75985E-40,1.92855E-39,150,6,15,3003,0.1,0,0,24,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,5132,6168,0,16840,1,2,44,7694,1.29434E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100310,,101000,101030,0.011474665,3.83548E-40,1.10203E-39,150,6,15,3003,0.1,0,0,43,0,0,0,64,48,8,9,9,16,0,17174,55,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,5130,5140,0,16800,1,2,44,6413,6.59054E-40,1E-44,0,0,136,65,0,0,160,65,0,8,8,2,1,0,0,1,1,0,150,-
10100312,,101000,101030,0.011474661,3.73824E-40,1.285701E-39,150,6,10,3003,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8204,4626,0,16840,1,2,55,9742,1.29218E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100320,,101000,101030,0.011474651,3.80307E-40,1.836714E-39,150,6,15,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,36,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,5132,9252,0,16840,1,2,45,6158,6.55813E-40,1E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100330,,101000,101030,0.011474656,3.74545E-40,1.561208E-39,150,6,15,3003,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,5132,6168,0,16840,1,2,50,6158,1.2929E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10100390,,101000,101030,0.011474676,3.75985E-40,7.34688E-40,150,6,15,3003,0.1,0,0,60,0,0,0,64,48,8,9,9,16,0,17174,72,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,7710,6168,0,16840,1,2,80,9252,1.29434E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10101300,,101000,101030,0.011474661,3.83188E-40,1.836714E-39,150,6,10,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,6158,6168,0,16840,1,2,45,6158,9.26998E-40,1.4E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10101310,,101000,101030,0.011474651,3.75985E-40,1.561208E-39,150,6,10,3003,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,40,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,5140,6168,0,16840,1,2,45,6425,9.26998E-40,1.4E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10102000,,101000,101000,0.008422889,3.78146E-40,1.193866E-39,150,6,15,3000,0.1,0,0,40,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,5130,7710,0,16840,1,2,40,5130,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10102100,,101000,101010,0.008422889,3.78146E-40,1.193866E-39,150,6,15,3007,0.1,0,0,40,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,5130,7710,0,16840,1,2,40,5130,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10102200,,101000,101020,0.008422889,3.78146E-40,1.193866E-39,150,6,15,3003,0.1,0,0,40,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,5130,7710,0,16840,1,2,40,5130,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10103000,,101000,101000,0.011474661,3.78146E-40,1.285701E-39,150,6,15,3000,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,35,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,6425,7710,0,16948,1,2,55,9766,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,10,10,2,3,0,0,3,2,0,150,-
10103001,,101000,101000,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10103100,,101000,101010,0.011474661,3.78146E-40,1.285701E-39,150,6,15,3007,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,35,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,6425,7710,0,16948,1,2,55,9766,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,10,10,2,3,0,0,3,2,0,150,-
10103101,,101000,101010,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3007,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10103200,,101000,101020,0.011474661,3.78146E-40,1.285701E-39,150,6,15,3003,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,35,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,6425,7710,0,16948,1,2,55,9766,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,10,10,2,3,0,0,3,2,0,150,-
10103300,,101000,101030,0.011474656,3.75985E-40,1.285701E-39,150,6,10,3003,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8984,6168,0,16840,1,2,50,10781,1.29434E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10103500,,101000,101030,0.011474656,3.75985E-40,2.295892E-39,150,6,10,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8972,6168,0,16840,1,2,37,10766,1.29434E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10103510,,101000,101030,0.011474656,3.83188E-40,2.295892E-39,150,6,10,3003,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8972,11308,0,16840,1,2,40,10766,1.301543E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10103520,,101000,101030,0.011474656,3.75985E-40,1.561208E-39,150,6,10,3003,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,50,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8972,6168,0,16840,1,2,50,10766,1.29434E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10109000,,101000,101000,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10109010,,101000,101000,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10109011,,101000,101000,0.011474637,3.78146E-40,9.183554E-39,150,6,15,3000,0.1,0,0,5,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,30,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10109100,,101000,101010,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3007,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10109200,,101000,101020,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3003,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,34,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10109300,,101000,101030,0.011474661,3.73824E-40,1.285701E-39,150,6,10,3003,0.1,0,0,35,0,0,0,64,48,8,9,9,16,0,17174,45,0,0,100,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,00-00-00,8204,4626,0,16840,1,2,55,9742,1.29218E-39,2E-44,0,0,136,65,0,0,200,65,0,4,4,2,1,0,0,1,1,0,150,-
10110000,,101000,101100,0.011474642,3.76345E-40,2.295892E-39,150,6,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,6425,0,16840,1,2,35,5903,9.27358E-40,1.4E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10110001,,101000,101100,0.011474642,3.8174E-40,1.836714E-39,150,6,15,3000,0.1,0,0,25,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3870,7710,0,16840,1,2,35,9000,9.32753E-40,1.4E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10110002,,101000,101100,0.011474656,3.85349E-40,1.561208E-39,150,6,15,3000,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3900,12850,0,16840,1,2,50,5978,1.303704E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10110003,,101000,101100,0,0,0,150,6,2,3000,0,0,0,0,0,0,0,64,48,8,9,9,16,0,16256,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,0,0,0,16840,1,2,0,0,0,0,0,0,22,67,0,0,200,65,0,0,0,2,0,0,0,0,0,0,150,-
10110100,,101000,101110,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3007,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10110101,,101000,101110,0.011474665,3.8895E-40,1.561208E-39,150,6,15,3007,0.1,0,0,30,0,0,0,64,48,8,9,9,16,0,17174,30,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3900,12850,0,16840,1,2,100,15450,1.307305E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10110102,,101000,101110,0.011474621,3.78146E-40,2.295892E-39,150,6,15,3007,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,12,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,12,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10110103,,101000,101110,0,0,0,150,6,2,3007,0,0,0,0,0,0,0,64,48,8,9,9,16,0,16256,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,0,0,0,16840,1,2,0,0,0,0,0,0,22,67,0,0,200,65,0,0,0,2,0,0,0,0,0,0,150,-
10110500,,101000,101100,0.011474647,3.78146E-40,2.295892E-39,150,6,15,3000,0.1,0,0,20,0,0,0,64,48,8,9,9,16,0,17174,20,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,40,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
10110501,,101000,101100,0.011474639,3.78146E-40,3.857095E-39,150,6,15,3000,0.1,0,0,12,0,0,0,64,48,8,9,9,16,0,17174,8,0,0,100,100,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,1,0,0,0,0,0,0,0,00-00-00,3850,7710,0,16840,1,2,32,5903,1.296501E-39,2E-44,0,0,22,67,0,0,200,65,0,4,4,2,3,0,0,3,2,0,150,-
