#TalkParam=TALK_PARAM_ST
ID,Name,TalkParamId1 - TalkParamId1 - s32,TalkParamId2 - TalkParamId2 - s32,SpeechSpeed1 - SpeechSpeed1 - f32,Unk1 - Unk1 - s32,Unk2 - Unk2 - s32,TalkParamId3 - TalkParamId3 - s32,TalkParamId_StereoRightEar - TalkParamId_StereoRightEar - s32,TalkParamId_StereoLeftEar - TalkParamId_StereoLeftEar - s32,Unk3 - Unk3 - s32,Unk4 - Unk4 - s32,Unk5 - Unk5 - s32,Unk99 - Unk99 - s32,Unk98 - Unk98 - s32,Unk6 - Unk6 - s32,Unk7 - Unk7 - s32,Unk8 - Unk8 - s32,Unk9 - Unk9 - s32,Unk10 - Unk10 - s32,Unk11 - Unk11 - s32,Unk12 - Unk12 - s32,Unk13 - Unk13 - s32,Unk14 - Unk14 - s32,Unk15 - Unk15 - u8,Unk16 - Unk16 - u8,Unk17 - Unk17 - u8,Unk18 - Unk18 - u8,Unk19 - Unk19 - u8,Unk20 - Unk20 - u8,Unk21 - Unk21 - u8,Unk22 - Unk22 - u8,Unk23 - Unk23 - u8,HavokSpId1 - HavokSpId1 - u8,HavokSpId2 - HavokSpId2 - u8,HavokSpId3 - HavokSpId3 - u8,HavokSpId4 - HavokSpId4 - u8,HavokSpId5 - HavokSpId5 - u8,HavokSpId6 - HavokSpId6 - u8,HavokSpId7 - HavokSpId7 - u8,HavokSpId8 - HavokSpId8 - u8,HavokSpId9 - HavokSpId9 - u8,Unk24 - Unk24 - s16,Unk25 - Unk25 - s16,Unk26 - Unk26 - s16,Unk27 - Unk27 - s16,Unk28 - Unk28 - s16,Unk29 - Unk29 - s16,Unk30 - Unk30 - s16,Unk31 - Unk31 - s16,Unk32 - Unk32 - s16,Unk33 - Unk33 - s16,Unk34 - Unk34 - s16,Unk35 - Unk35 - s16,Unk36 - Unk36 - s16,Unk37 - Unk37 - s16,Unk38 - Unk38 - s16,Unk39 - Unk39 - s16,Unk40 - Unk40 - s16,Unk41 - Unk41 - s16,pad1 - pad1 - dummy8
1101307,,1101307,1101307,0,0,-1,1101307,-1,-1,-1,-1,-1,-1,-1,-1,1101307,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101308,,1101308,1101308,0,0,-1,1101308,-1,-1,-1,-1,-1,-1,-1,-1,1101308,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101309,,1101309,1101309,0,0,-1,1101309,-1,-1,-1,-1,-1,-1,-1,-1,1101309,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101310,,1101310,1101310,0,0,-1,1101310,-1,-1,-1,-1,-1,-1,-1,-1,1101310,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101311,,1101311,1101311,0,0,-1,1101311,-1,-1,-1,-1,-1,-1,-1,-1,1101311,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101312,,1101312,1101312,0,0,-1,1101312,-1,-1,-1,-1,-1,-1,-1,-1,1101312,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101400,,1101400,1101400,0,0,-1,1101400,-1,-1,-1,-1,-1,-1,-1,-1,1101400,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101401,,1101401,1101401,0,0,-1,1101401,-1,-1,-1,-1,-1,-1,-1,-1,1101401,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101402,,1101402,1101402,0,0,-1,1101402,-1,-1,-1,-1,-1,-1,-1,-1,1101402,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101403,,1101403,1101403,0,0,-1,1101403,-1,-1,-1,-1,-1,-1,-1,-1,1101403,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101404,,1101404,1101404,0,0,-1,1101404,-1,-1,-1,-1,-1,-1,-1,-1,1101404,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101405,,1101405,1101405,0,0,-1,1101405,-1,-1,-1,-1,-1,-1,-1,-1,1101405,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101406,,1101406,1101406,0,0,-1,1101406,-1,-1,-1,-1,-1,-1,-1,-1,1101406,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101407,,1101407,1101407,0,0,-1,1101407,-1,-1,-1,-1,-1,-1,-1,-1,1101407,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101408,,1101408,1101408,0,0,-1,1101408,-1,-1,-1,-1,-1,-1,-1,-1,1101408,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101409,,1101409,1101409,0,0,-1,1101409,-1,-1,-1,-1,-1,-1,-1,-1,1101409,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101500,,1101500,1101500,0,0,-1,1101500,-1,-1,-1,-1,-1,-1,-1,-1,1101500,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101501,,1101501,1101501,0,0,-1,1101501,-1,-1,-1,-1,-1,-1,-1,-1,1101501,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101502,,1101502,1101502,0,0,-1,1101502,-1,-1,-1,-1,-1,-1,-1,-1,1101502,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101503,,1101503,1101503,0,0,-1,1101503,-1,-1,-1,-1,-1,-1,-1,-1,1101503,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101504,,1101504,1101504,0,0,-1,1101504,-1,-1,-1,-1,-1,-1,-1,-1,1101504,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101505,,1101505,1101505,0,0,-1,1101505,-1,-1,-1,-1,-1,-1,-1,-1,1101505,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101600,,1101600,1101600,0,0,-1,1101600,-1,-1,-1,-1,-1,-1,-1,-1,1101600,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101601,,1101601,1101601,0,0,-1,1101601,-1,-1,-1,-1,-1,-1,-1,-1,1101601,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101602,,1101602,1101602,0,0,-1,1101602,-1,-1,-1,-1,-1,-1,-1,-1,1101602,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101603,,1101603,1101603,0,0,-1,1101603,-1,-1,-1,-1,-1,-1,-1,-1,1101603,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101604,,1101604,1101604,0,0,-1,1101604,-1,-1,-1,-1,-1,-1,-1,-1,1101604,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101605,,1101605,1101605,0,0,-1,1101605,-1,-1,-1,-1,-1,-1,-1,-1,1101605,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101606,,1101606,1101606,0,0,-1,1101606,-1,-1,-1,-1,-1,-1,-1,-1,1101606,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101607,,1101607,1101607,0,0,-1,1101607,-1,-1,-1,-1,-1,-1,-1,-1,1101607,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101608,,1101608,1101608,0,0,-1,1101608,-1,-1,-1,-1,-1,-1,-1,-1,1101608,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101609,,1101609,1101609,0,0,-1,1101609,-1,-1,-1,-1,-1,-1,-1,-1,1101609,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101610,,1101610,1101610,0,0,-1,1101610,-1,-1,-1,-1,-1,-1,-1,-1,1101610,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101611,,1101611,1101611,0,0,-1,1101611,-1,-1,-1,-1,-1,-1,-1,-1,1101611,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101612,,1101612,1101612,0,0,-1,1101612,-1,-1,-1,-1,-1,-1,-1,-1,1101612,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101613,,1101613,1101613,0,0,-1,1101613,-1,-1,-1,-1,-1,-1,-1,-1,1101613,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101614,,1101614,1101614,0,0,-1,1101614,-1,-1,-1,-1,-1,-1,-1,-1,1101614,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101700,,1101700,1101700,0,0,-1,1101700,-1,-1,-1,-1,-1,-1,-1,-1,1101700,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101701,,1101701,1101701,0,0,-1,1101701,-1,-1,-1,-1,-1,-1,-1,-1,1101701,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101702,,1101702,1101702,0,0,-1,1101702,-1,-1,-1,-1,-1,-1,-1,-1,1101702,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101703,,1101703,1101703,0,0,-1,1101703,-1,-1,-1,-1,-1,-1,-1,-1,1101703,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101704,,1101704,1101704,0,0,-1,1101704,-1,-1,-1,-1,-1,-1,-1,-1,1101704,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101705,,1101705,1101705,0,0,-1,1101705,-1,-1,-1,-1,-1,-1,-1,-1,1101705,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101706,,1101706,1101706,0,0,-1,1101706,-1,-1,-1,-1,-1,-1,-1,-1,1101706,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101707,,1101707,1101707,0,0,-1,1101707,-1,-1,-1,-1,-1,-1,-1,-1,1101707,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101708,,1101708,1101708,0,0,-1,1101708,-1,-1,-1,-1,-1,-1,-1,-1,1101708,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101709,,1101709,1101709,0,0,-1,1101709,-1,-1,-1,-1,-1,-1,-1,-1,1101709,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101710,,1101710,1101710,0,0,-1,1101710,-1,-1,-1,-1,-1,-1,-1,-1,1101710,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101711,,1101711,1101711,0,0,-1,1101711,-1,-1,-1,-1,-1,-1,-1,-1,1101711,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101712,,1101712,1101712,0,0,-1,1101712,-1,-1,-1,-1,-1,-1,-1,-1,1101712,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101713,,1101713,1101713,0,0,-1,1101713,-1,-1,-1,-1,-1,-1,-1,-1,1101713,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101714,,1101714,1101714,0,0,-1,1101714,-1,-1,-1,-1,-1,-1,-1,-1,1101714,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101715,,1101715,1101715,0,0,-1,1101715,-1,-1,-1,-1,-1,-1,-1,-1,1101715,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101716,,1101716,1101716,0,0,-1,1101716,-1,-1,-1,-1,-1,-1,-1,-1,1101716,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101717,,1101717,1101717,0,0,-1,1101717,-1,-1,-1,-1,-1,-1,-1,-1,1101717,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101718,,1101718,1101718,0,0,-1,1101718,-1,-1,-1,-1,-1,-1,-1,-1,1101718,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101719,,1101719,1101719,0,0,-1,1101719,-1,-1,-1,-1,-1,-1,-1,-1,1101719,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101800,,1101800,1101800,0,0,-1,1101800,-1,-1,-1,-1,-1,-1,-1,-1,1101800,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101801,,1101801,1101801,0,0,-1,1101801,-1,-1,-1,-1,-1,-1,-1,-1,1101801,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101900,,1101900,1101900,0,0,-1,1101900,-1,-1,-1,-1,-1,-1,-1,-1,1101900,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101901,,1101901,1101901,0,0,-1,1101901,-1,-1,-1,-1,-1,-1,-1,-1,1101901,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101902,,1101902,1101902,0,0,-1,1101902,-1,-1,-1,-1,-1,-1,-1,-1,1101902,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101903,,1101903,1101903,0,0,-1,1101903,-1,-1,-1,-1,-1,-1,-1,-1,1101903,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101904,,1101904,1101904,0,0,-1,1101904,-1,-1,-1,-1,-1,-1,-1,-1,1101904,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101905,,1101905,1101905,0,0,-1,1101905,-1,-1,-1,-1,-1,-1,-1,-1,1101905,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101906,,1101906,1101906,0,0,-1,1101906,-1,-1,-1,-1,-1,-1,-1,-1,1101906,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101800,,1101800,1101800,0,0,-1,1101800,-1,-1,-1,-1,-1,-1,-1,-1,1101800,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1101801,,1101801,1101801,0,0,-1,1101801,-1,-1,-1,-1,-1,-1,-1,-1,1101801,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102000,,1102000,1102000,0,0,-1,1102000,-1,-1,-1,-1,-1,-1,-1,-1,1102000,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102001,,1102001,1102001,0,0,-1,1102001,-1,-1,-1,-1,-1,-1,-1,-1,1102001,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102002,,1102002,1102002,0,0,-1,1102002,-1,-1,-1,-1,-1,-1,-1,-1,1102002,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102003,,1102003,1102003,0,0,-1,1102003,-1,-1,-1,-1,-1,-1,-1,-1,1102003,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102100,,1102100,1102100,0,0,-1,1102100,-1,-1,-1,-1,-1,-1,-1,-1,1102100,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102101,,1102101,1102101,0,0,-1,1102101,-1,-1,-1,-1,-1,-1,-1,-1,1102101,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102102,,1102102,1102102,0,0,-1,1102102,-1,-1,-1,-1,-1,-1,-1,-1,1102102,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102103,,1102103,1102103,0,0,-1,1102103,-1,-1,-1,-1,-1,-1,-1,-1,1102103,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102104,,1102104,1102104,0,0,-1,1102104,-1,-1,-1,-1,-1,-1,-1,-1,1102104,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
1102105,,1102105,1102105,0,0,-1,1102105,-1,-1,-1,-1,-1,-1,-1,-1,1102105,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-
