#Bullet=BULLET_PARAM_ST
ID,Name,atkBullet_Id - atkBullet_Id - s32,sfxIdBullet - sfxIdBullet - s32,sfxIdHit - sfxIdHit - s32,sfxIdFlick - sfxIdFlick - s32,life - life - f32,dist - dist - f32,shootInterval - shootInterval - f32,gravityInRange - gravityInRange - f32,gravityOutRange - gravityOutRange - f32,homingStopRange - homingStopRange - f32,initVellocity - initVellocity - f32,accelInRange - accelInRange - f32,accelOutRange - accelOutRange - f32,maxVellocity - maxVellocity - f32,minVellocity - minVellocity - f32,accelTime - accelTime - f32,homingBeginDist - homingBeginDist - f32,hitRadius - hitRadius - f32,hitRadiusMax - hitRadiusMax - f32,spreadTime - spreadTime - f32,expDelay - expDelay - f32,homingOffsetRange - homingOffsetRange - f32,dmgHitRecordLifeTime - dmgHitRecordLifeTime - f32,externalForce - externalForce - f32,spEffectIdForShooter - spEffectIdForShooter - s32,autoSearchNpcThinkId - autoSearchNpcThinkId - s32,hitBulletId - hitBulletId - s32,spEffectId0 - spEffectId0 - s32,spEffectId1 - spEffectId1 - s32,spEffectId2 - spEffectId2 - s32,spEffectId3 - spEffectId3 - s32,spEffectId4 - spEffectId4 - s32,numShoot - numShoot - s16,homingAngle - homingAngle - s16,shootAngle - shootAngle - s16,shootAngleInterval - shootAngleInterval - s16,shootAngleXInterval - shootAngleXInterval - s16,damageDamp - damageDamp - u8,magicDamageDamp - magicDamageDamp - u8,fireDamageDamp - fireDamageDamp - u8,thunderDamageDamp - thunderDamageDamp - u8,staminaDamp - staminaDamp - u8,knockbackDamp - knockbackDamp - u8,shootAngleXZ - shootAngleXZ - u8,lockShootLimitAng - lockShootLimitAng - u8,isPenetrate - isPenetrate - u8,prevVellocityDirRate - prevVellocityDirRate - u8,atkAttribute - atkAttribute - u8,spAttribute - spAttribute - u8,Material_AttackType - Material_AttackType - u8,Material_AttackMaterial - Material_AttackMaterial - u8,Material_Size - Material_Size - u8,launchConditionType - launchConditionType - u8,FollowType0 - FollowType0 - u8,FollowType1 - FollowType1 - u8,FollowType2 - FollowType2 - u8,EmittePosType0 - EmittePosType0 - u8,EmittePosType1 - EmittePosType1 - u8,EmittePosType2 - EmittePosType2 - u8,IsAttackSfx - IsAttackSfx - u8,IsEndlessHit - IsEndlessHit - u8,IsPenetrateMap - IsPenetrateMap - u8,IsHitBothTeam - IsHitBothTeam - u8,IsUseShardHitList - IsUseShardHitList - u8,IsUseMultiDmyPolyIfPlace - IsUseMultiDmyPolyIfPlace - u8,attachEffectType0 - attachEffectType0 - u8,attachEffectType1 - attachEffectType1 - u8,IsHitForceMagic - IsHitForceMagic - u8,IsIgnoreSfxIfHitWater - IsIgnoreSfxIfHitWater - u8,IsIgnoreMoveStateIfHitWater - IsIgnoreMoveStateIfHitWater - u8,IsHitDarkForceMagic - IsHitDarkForceMagic - u8,IsInheritEffectToChild - IsInheritEffectToChild - u8,IsInheritSpeedToChild - IsInheritSpeedToChild - u8,IsLockModule - IsLockModule - u8,IsSearchForTarget - IsSearchForTarget - u8,IsEmittedBullet - IsEmittedBullet - u8,IsInheritLifeToChild - IsInheritLifeToChild - u8,darkDamageDamp - darkDamageDamp - u8,bulletHitType0 - bulletHitType0 - u8,bulletHitType1 - bulletHitType1 - u8,SpHomingYAngle - SpHomingYAngle - f32,rand_ShootAngleXZ - rand_ShootAngleXZ - f32,rand_ShootANgleY - rand_ShootANgleY - f32,bulletEmitter_bulletId - bulletEmitter_bulletId - s32,bulletEmitter_ShootInterval0 - bulletEmitter_ShootInterval0 - f32,bulletEmitter_InitInterval - bulletEmitter_InitInterval - f32,SpHomingYAngleForEnemy - SpHomingYAngleForEnemy - f32,bulletEmitter_ShootInterval1 - bulletEmitter_ShootInterval1 - f32,LaunchType - LaunchType - u8,LimitBulletParamId - LimitBulletParamId - u8,CounterHitType - CounterHitType - u8,IsPosHitBullet - IsPosHitBullet - u8,IsAttachAttackSfx - IsAttachAttackSfx - u8,IsSpCorrection0 - IsSpCorrection0 - u8,IsSpCorrection1 - IsSpCorrection1 - u8,IsPenetrateTarget - IsPenetrateTarget - u8,IsSpCorrection2 - IsSpCorrection2 - u8,IsDisableIntScale - IsDisableIntScale - u8,0xC3 - 0xC3 - u8,EmittePosRadius - EmittePosRadius - f32,hitObjectId - hitObjectId - s32,subLife - subLife - f32,subHomingAngle - subHomingAngle - s16,pad1 - pad1 - dummy8,lockShootCorrectionAng - lockShootCorrectionAng - f32,pad2 - pad2 - dummy8
385,,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
386,,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0.3,0,0,0,-1,220014,109230,9001,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,300,0,1030,-,NaN,-
390,,360,300028,-1,-1,0.8,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,392,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,211,0,1,0,4,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,396,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
391,,361,-1,-1,-1,0.8,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,393,-1,-1,106066,-1,-1,1,0,0,0,0,0,0,0,0,0,0,211,0,1,0,4,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,397,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
392,,360,-1,-1,-1,1.2,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,394,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,211,0,1,0,4,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,398,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
393,,361,-1,-1,-1,1.2,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,395,-1,-1,106066,-1,-1,1,0,0,0,0,0,0,0,0,0,0,211,0,1,0,4,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,399,0.39,0.39,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
394,,360,-1,-1,-1,1.6,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,400,0.39,0.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
395,,361,-1,-1,-1,1.6,0,0,0,2,0,4,0,0,4,4,0,0,0.5,-1,0,0,0,0.3,0,0,0,-1,-1,-1,106066,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,401,0.39,0.39,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
396,,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
397,,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0.3,0,0,0,-1,-1,-1,106066,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
398,,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
399,,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0.3,0,0,0,-1,-1,-1,106066,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
400,,300,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,-1,220010,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
401,,301,-1,-1,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0.3,0,0,0,-1,-1,-1,106066,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
999,,10,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
1000,,1,300200,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1002,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1001,,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1003,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1002,,1,300201,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1004,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1003,,1001,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,230518,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1004,,1,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1003,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1010,,1,304200,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1012,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1011,,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1013,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1012,,1,304201,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1014,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1013,,1001,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,230519,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1014,,1,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,1013,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1020,,1020,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1700,,5,-1,-1,-1,0.15,40,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,1701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1705,0.13,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1701,,5,-1,-1,-1,0.15,40,0,0,0,0,40,0,0,40,40,0,0,0.2,0.2,0,0,0,0,0,0,0,1702,0,0,0,0,0,8,0,0,45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1705,0.13,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1702,,5,-1,-1,-1,0.08,40,0,0,0,0,40,0,0,40,40,0,0,0.2,0.2,0,0,0,0,0,0,0,1705,0,0,0,0,0,2,0,-30,60,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1705,,1,-1,-1,-1,0.2,40,0,0,0,0,50,0,0,50,50,0,0,0.5,0.5,0,0,0,0,0,0,0,1706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,1,0,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
1706,,5,613500,-1,-1,0.9,40,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0.25,0,0,0,-1,108001,3135040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,6,0,255,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1030,-,NaN,-
3020,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3020,0,3021,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3021,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3021,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3040,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3040,0,3041,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3041,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3041,0,3042,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3042,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3042,0,3043,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3043,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3043,0,3044,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3044,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3044,0,3045,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3045,,0,-1,-1,-1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3045,0,3046,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3046,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3046,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3050,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3050,0,3051,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3051,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3051,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3060,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3060,0,3061,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3061,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3061,0,3062,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3062,,0,-1,-1,-1,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3062,0,3063,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3063,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3063,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3065,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3065,0,3061,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3070,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3070,0,3071,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3071,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3071,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
3075,,0,-1,-1,-1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-1,0,0,0,0,0,3075,0,3076,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-,NaN,-
