#ThrowParam=THROW_INFO_BANK
ID,Name,AtkChrId - AtkChrId - s32,DefChrId - DefChrId - s32,Dist - Dist - f32,DiffAngMin - DiffAngMin - f32,DiffAngMax - DiffAngMax - f32,UpperYrange - UpperYrange - f32,LowerYrange - LowerYrange - f32,DiffAngMyToDef - DiffAngMyToDef - f32,throwTypeId - throwTypeId - s32,atkAnimid - atkAnimid - s32,defAnimId - defAnimId - s32,escHp - escHp - s16,selfEscCycleTime - selfEscCycleTime - s16,SphereCastRadiusRateTop - SphereCastRadiusRateTop - s16,SphereCastRadiusRateLow - SphereCastRadiusRateLow - s16,PadType - PadType - u8,AtkEnableState - AtkEnableState - u8,AtkSorbDmyId - AtkSorbDmyId - u8,DefSorbDmyId - DefSorbDmyId - u8,ThrowType - ThrowType - u8,SelfEscCycleInt - SelfEscCycleInt - u8,DmyHasChrDirType - DmyHasChrDirType - u8,isTurnAtker - isTurnAtker - u8,isSkipWepCate - isSkipWepCate - u8,isSkipSphereCast - isSkipSphereCast - u8,Unk1 - Unk1 - u8,Unk2 - Unk2 - u8,Unk3 - Unk3 - u8,Unk4 - Unk4 - u8,Unk5 - Unk5 - u8,subAtkSorbDmyId - subAtkSorbDmyId - s16,subDefSorbDmyId - subDefSorbDmyId - s16,Dist2 - Dist2 - f32,DiffAngMin2 - DiffAngMin2 - f32,DiffAngMax2 - DiffAngMax2 - f32,UpperYrange2 - UpperYrange2 - f32,LowerYrange2 - LowerYrange2 - f32,DiffAngMyToDef2 - DiffAngMyToDef2 - f32,performDmyId0 - performDmyId0 - s32,performDmyId1 - performDmyId1 - s32,ThrowKindParamID0 - ThrowKindParamID0 - s32,Unk6 - Unk6 - s32,Unk7 - Unk7 - s32,ThrowKindParamID1 - ThrowKindParamID1 - s32,ThrowKindParamID2 - ThrowKindParamID2 - s32,Unk8 - Unk8 - s16,Unk9 - Unk9 - s16,Unk10 - Unk10 - s16,Unk11 - Unk11 - s16,Unk12 - Unk12 - s32,Unk13 - Unk13 - s32,Unk14 - Unk14 - f32
11100001,,0,1100,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,370,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11110001,,0,1110,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
11111001,,0,1111,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
11120001,,0,1120,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11130001,,0,1130,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,247,0,256,0,1,0.5
11140001,,0,1140,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,255,0,0,1,0,0,0,0,0,0,232,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,217,0,256,0,1,0.5
11150001,,0,1150,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,370,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11151001,,0,1151,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,370,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11180001,,0,1180,2.2,0,180,1.3218933,1.3218933,180,0,510000,12000,0,0,33,33,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,250,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,229,0,256,0,1,0.5
11181001,,0,1181,2.2,0,180,1.3218933,1.3218933,180,0,510000,12000,0,0,33,33,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,250,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,229,0,256,0,1,0.5
11190001,,0,1190,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11191001,,0,1191,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
11200001,,0,1200,2.2,0,180,1.3218933,1.3218933,180,0,510000,12000,0,0,33,33,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11210001,,0,1210,2.2,0,180,1.3218933,1.3218933,180,0,510000,12000,0,0,33,33,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11220001,,0,1220,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11240001,,0,1240,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,370,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11250001,,0,1250,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11260001,,0,1260,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11300001,,0,1300,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11310001,,0,1310,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11350001,,0,1350,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,29,29,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,250,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,229,0,256,0,1,0.5
11360001,,0,1360,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11361001,,0,1361,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11370001,,0,1370,3.6,0,180,2.1630983,2.1630983,180,0,510000,12000,0,0,10,10,0,0,231,0,8,0,255,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,238,0,256,0,1,0.5
11380001,,0,1380,3.6,0,180,2.1630983,2.1630983,180,0,510000,12000,0,0,10,10,0,0,231,0,8,0,255,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,238,0,256,0,1,0.5
11400001,,0,1400,2,0,180,2.0710607,2.0710607,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,3140301,0,200,0,257,0,1,0.5
11450001,,0,1450,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11470001,,0,1470,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11500001,,0,1500,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11501001,,0,1501,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11520001,,0,1520,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11550001,,0,1550,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
11700001,,0,1700,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
15000001,,0,5000,2.4,0,180,1.4420655,1.4420655,180,0,510000,12000,0,0,25,25,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,211,0,256,0,1,0.5
15020001,,0,5020,2.3,0,180,1.3819795,1.3819795,180,0,510000,12000,0,0,29,29,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,232,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,213,0,256,0,1,0.5
15021001,,0,5021,2.3,0,180,1.3819795,1.3819795,180,0,510000,12000,0,0,29,29,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,232,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,213,0,256,0,1,0.5
15060001,,0,5060,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,29,29,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,221,0,256,0,1,0.5
15080001,,0,5080,3.4,0,180,2.042926,2.042926,180,0,510000,12000,0,0,11,11,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,225,0,256,0,1,0.5
15090001,,0,5090,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,200030,0,239,0,257,0,1,0.5
15090501,,0,5090,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,200031,0,244,0,257,0,1,0.5
15100001,,0,5100,3.7,0,180,2.2231843,2.2231843,180,0,510000,12000,0,0,9,9,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,200030,0,230,0,256,0,1,0.5
15100501,,0,5100,5.1,0,180,3.0643892,3.0643892,180,0,510000,12000,0,0,9,9,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,235,0,0,0,0,0,0,-1,-1,40100,0,0,-1,200031,0,235,0,256,0,1,0.5
15300001,,0,5300,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,231,0,256,0,1,0.5
15400001,,0,5400,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,200030,0,242,0,257,0,1,0.5
15400501,,0,5400,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,200031,0,243,0,257,0,1,0.5
15430001,,0,5430,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,200030,0,242,0,257,0,1,0.5
17000001,,0,7000,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
17020001,,0,7020,4,0,180,2.4034424,2.4034424,180,0,510000,12000,0,0,7,7,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,230,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,240,0,256,0,1,0.5
17100001,,0,7100,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,227,0,257,0,1,0.5
17110001,,0,7110,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,228,0,257,0,1,0.5
17400001,,0,7400,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,246,0,256,0,1,0.5
17410001,,0,7410,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,266,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,201,0,257,0,1,0.5
17420001,,0,7420,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
17430001,,0,7430,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
17440001,,0,7440,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
17450001,,0,7450,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
17460001,,0,7460,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
17470001,,0,7470,2.2,0,180,1.3218933,1.3218933,180,0,510000,12000,0,0,33,33,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,0,250,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,229,0,256,0,1,0.5
17480001,,0,7480,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
17490001,,0,7490,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
17500001,,0,7500,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
17510001,,0,7510,2,0,180,1.2017212,1.2017212,180,0,510000,12000,0,0,50,50,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,200,0,257,0,1,0.5
17520001,,0,7520,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
17530001,,0,7530,1.9,0,180,1.1416352,1.1416352,180,0,510000,12000,0,0,67,67,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,214,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,214,0,256,0,1,0.5
17540001,,0,7540,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
17550001,,0,7550,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
17560001,,0,7560,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
17580001,,0,7580,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
17590001,,0,7590,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
17600001,,0,7600,2.1,0,180,1.2618073,1.2618073,180,0,510000,12000,0,0,40,40,0,0,231,0,8,0,0,0,0,1,0,0,0,0,0,267,0,0,0,0,0,0,0,-1,-1,40100,0,0,-1,-1,0,202,0,257,0,1,0.5
11010005,,0,1010,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
11011005,,0,1011,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
11012005,,0,1012,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
11050005,,0,1050,2.5,90,180,1.5021515,1.5021515,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,216,0,256,0,1,0.5
11060005,,0,1060,2.5,90,180,1.5021515,1.5021515,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,216,0,256,0,1,0.5
11150005,,0,1150,1.3,90,180,0.7811188,0.7811188,35,0,502500,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,202,0,256,0,1,0.5
11151005,,0,1151,1.3,90,180,0.7811188,0.7811188,35,0,502500,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,202,0,256,0,1,0.5
11190005,,0,1190,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
11220005,,0,1220,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
11240005,,0,1240,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
11250005,,0,1250,1.3,90,180,0.7811188,0.7811188,35,0,502500,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
11260005,,0,1260,1.3,90,180,0.7811188,0.7811188,35,0,502500,0,0,0,67,67,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
11300005,,0,1300,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,202,0,256,0,1,0.5
11310005,,0,1310,1.3,90,180,0.7811188,0.7811188,35,0,502500,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
11360005,,0,1360,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
11361005,,0,1361,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
11400005,,0,1400,3,90,180,1.8025819,1.8025819,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,3140300,0,216,0,256,0,1,0.5
11450005,,0,1450,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
11470005,,0,1470,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,216,0,256,0,1,0.5
11500005,,0,1500,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,202,0,256,0,1,0.5
11501005,,0,1501,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,202,0,256,0,1,0.5
11520005,,0,1520,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,202,0,256,0,1,0.5
11550005,,0,1550,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
11700005,,0,1700,1.3,90,180,0.7811188,0.7811188,35,0,502500,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
17420005,,0,7420,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
17430005,,0,7430,1.3,90,180,0.7811188,0.7811188,35,0,502500,0,0,0,40,40,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
17460005,,0,7460,2.5,90,180,1.5021515,1.5021515,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,216,0,256,0,1,0.5
17480005,,0,7480,2.5,90,180,1.5021515,1.5021515,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,216,0,256,0,1,0.5
17490005,,0,7490,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,200,0,256,0,1,0.5
17500005,,0,7500,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,202,0,256,0,1,0.5
17510005,,0,7510,1.2,90,180,0.72103274,0.72103274,35,0,502500,0,0,0,50,50,0,0,231,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,270000,0,0,-1,-1,0,232,0,256,0,1,0.5
